audit,count,course_id,created,credit,cumulative_count,date,honor,masters,professional,verified
1016,1081,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1117,2023-04-18,0,0,0,65
1016,1081,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1118,2023-04-19,0,0,0,65
1018,1083,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1120,2023-04-20,0,0,0,65
1018,1083,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1120,2023-04-21,0,0,0,65
1019,1085,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1122,2023-04-22,0,0,0,66
1020,1087,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1124,2023-04-23,0,0,0,67
1019,1088,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1125,2023-04-24,0,0,0,69
1020,1089,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1126,2023-04-25,0,0,0,69
1022,1091,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1128,2023-04-26,0,0,0,69
1022,1091,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1128,2023-04-27,0,0,0,69
1024,1093,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1130,2023-04-28,0,0,0,69
1024,1093,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1130,2023-04-29,0,0,0,69
1024,1093,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1131,2023-04-30,0,0,0,69
1026,1095,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1134,2023-05-01,0,0,0,69
1027,1096,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1135,2023-05-02,0,0,0,69
1027,1096,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1135,2023-05-03,0,0,0,69
1031,1100,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1139,2023-05-04,0,0,0,69
1032,1101,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1140,2023-05-05,0,0,0,69
1035,1104,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1143,2023-05-06,0,0,0,69
1035,1104,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1143,2023-05-07,0,0,0,69
1039,1108,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1147,2023-05-08,0,0,0,69
1041,1110,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1149,2023-05-09,0,0,0,69
1043,1112,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1151,2023-05-10,0,0,0,69
1044,1113,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1152,2023-05-11,0,0,0,69
1047,1116,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1155,2023-05-12,0,0,0,69
1051,1120,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1159,2023-05-13,0,0,0,69
1051,1120,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1159,2023-05-14,0,0,0,69
1053,1123,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1162,2023-05-15,0,0,0,70
1056,1126,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1165,2023-05-16,0,0,0,70
1056,1126,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1165,2023-05-17,0,0,0,70
1059,1129,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1169,2023-05-18,0,0,0,70
1063,1133,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1173,2023-05-19,0,0,0,70
1064,1134,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1174,2023-05-20,0,0,0,70
1066,1136,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1178,2023-05-21,0,0,0,70
1066,1136,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1179,2023-05-22,0,0,0,70
1066,1136,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1179,2023-05-23,0,0,0,70
1068,1138,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1181,2023-05-24,0,0,0,70
1068,1138,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1182,2023-05-25,0,0,0,70
1070,1140,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1184,2023-05-26,0,0,0,70
1070,1140,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1184,2023-05-27,0,0,0,70
1073,1143,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1187,2023-05-28,0,0,0,70
1074,1144,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1188,2023-05-29,0,0,0,70
1077,1147,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1191,2023-05-30,0,0,0,70
1077,1147,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1192,2023-05-31,0,0,0,70
1077,1147,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1193,2023-06-01,0,0,0,70
1079,1149,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1195,2023-06-02,0,0,0,70
1079,1150,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1197,2023-06-03,0,0,0,71
1080,1151,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1198,2023-06-04,0,0,0,71
1081,1152,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1199,2023-06-05,0,0,0,71
1082,1153,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1200,2023-06-06,0,0,0,71
1082,1153,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1200,2023-06-07,0,0,0,71
1084,1155,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1202,2023-06-08,0,0,0,71
1086,1158,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1205,2023-06-09,0,0,0,72
1087,1160,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1207,2023-06-10,0,0,0,73
1087,1160,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1207,2023-06-11,0,0,0,73
1089,1162,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1209,2023-06-12,0,0,0,73
1092,1165,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1212,2023-06-13,0,0,0,73
1092,1165,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1214,2023-06-14,0,0,0,73
1094,1167,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1216,2023-06-15,0,0,0,73
1098,1172,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1221,2023-06-16,0,0,0,74
1099,1173,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1222,2023-06-17,0,0,0,74
1101,1175,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1224,2023-06-18,0,0,0,74
1102,1176,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1226,2023-06-19,0,0,0,74
1105,1179,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1229,2023-06-20,0,0,0,74
1107,1181,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1231,2023-06-21,0,0,0,74
1109,1183,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1233,2023-06-22,0,0,0,74
1110,1184,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1234,2023-06-23,0,0,0,74
1110,1184,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1234,2023-06-24,0,0,0,74
1110,1184,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1234,2023-06-25,0,0,0,74
1114,1188,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1238,2023-06-26,0,0,0,74
1115,1189,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1239,2023-06-27,0,0,0,74
1118,1192,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1243,2023-06-28,0,0,0,74
1121,1195,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1246,2023-06-29,0,0,0,74
1121,1195,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1247,2023-06-30,0,0,0,74
1122,1196,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1248,2023-07-01,0,0,0,74
1123,1197,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1249,2023-07-02,0,0,0,74
1124,1198,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1250,2023-07-03,0,0,0,74
1125,1200,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1252,2023-07-04,0,0,0,75
1129,1204,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1256,2023-07-05,0,0,0,75
1130,1205,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1257,2023-07-06,0,0,0,75
1132,1207,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1259,2023-07-07,0,0,0,75
1132,1207,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1259,2023-07-08,0,0,0,75
1133,1208,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1260,2023-07-09,0,0,0,75
1136,1212,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1263,2023-07-10,0,0,0,76
1138,1214,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1266,2023-07-11,0,0,0,76
1138,1214,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1267,2023-07-12,0,0,0,76
1137,1213,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1267,2023-07-13,0,0,0,76
1137,1213,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1267,2023-07-14,0,0,0,76
1138,1214,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1268,2023-07-15,0,0,0,76
1138,1214,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1268,2023-07-16,0,0,0,76
1140,1216,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1270,2023-07-17,0,0,0,76
1142,1219,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1273,2023-07-18,0,0,0,77
1144,1221,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1275,2023-07-19,0,0,0,77
1146,1224,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1279,2023-07-20,0,0,0,78
1147,1225,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1280,2023-07-21,0,0,0,78
1149,1227,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1282,2023-07-22,0,0,0,78
1149,1227,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1282,2023-07-23,0,0,0,78
1150,1228,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1283,2023-07-24,0,0,0,78
1151,1229,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1284,2023-07-25,0,0,0,78
1152,1230,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1285,2023-07-26,0,0,0,78
1151,1229,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1286,2023-07-27,0,0,0,78
1152,1230,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1287,2023-07-28,0,0,0,78
1153,1231,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1288,2023-07-29,0,0,0,78
1156,1234,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1291,2023-07-30,0,0,0,78
1158,1236,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1293,2023-07-31,0,0,0,78
1160,1238,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1295,2023-08-01,0,0,0,78
1163,1241,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1299,2023-08-02,0,0,0,78
1166,1244,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1302,2023-08-03,0,0,0,78
1169,1247,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1305,2023-08-04,0,0,0,78
1173,1251,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1309,2023-08-05,0,0,0,78
1175,1253,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1311,2023-08-06,0,0,0,78
1175,1253,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1311,2023-08-07,0,0,0,78
1177,1255,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1313,2023-08-08,0,0,0,78
1176,1255,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1313,2023-08-09,0,0,0,79
1177,1257,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1315,2023-08-10,0,0,0,80
1177,1257,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1315,2023-08-11,0,0,0,80
1178,1259,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1317,2023-08-12,0,0,0,81
1178,1259,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1318,2023-08-13,0,0,0,81
1179,1260,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1319,2023-08-14,0,0,0,81
1178,1260,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1319,2023-08-15,0,0,0,82
1180,1262,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1321,2023-08-16,0,0,0,82
1180,1262,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1321,2023-08-17,0,0,0,82
1182,1264,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1323,2023-08-18,0,0,0,82
1186,1268,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1327,2023-08-19,0,0,0,82
1185,1268,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1327,2023-08-20,0,0,0,83
1185,1268,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1327,2023-08-21,0,0,0,83
1187,1270,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1329,2023-08-22,0,0,0,83
1190,1274,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1333,2023-08-23,0,0,0,84
1192,1276,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1335,2023-08-24,0,0,0,84
1195,1279,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1338,2023-08-25,0,0,0,84
1195,1280,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1340,2023-08-26,0,0,0,85
1196,1281,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1341,2023-08-27,0,0,0,85
1202,1287,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1347,2023-08-28,0,0,0,85
1205,1290,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1350,2023-08-29,0,0,0,85
1206,1291,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1352,2023-08-30,0,0,0,85
1208,1294,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1355,2023-08-31,0,0,0,86
1210,1295,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1356,2023-09-01,0,0,0,85
1211,1296,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1357,2023-09-02,0,0,0,85
1213,1298,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1359,2023-09-03,0,0,0,85
1214,1299,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1360,2023-09-04,0,0,0,85
1215,1300,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1361,2023-09-05,0,0,0,85
1216,1301,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1362,2023-09-06,0,0,0,85
1216,1301,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1362,2023-09-07,0,0,0,85
1216,1301,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1362,2023-09-08,0,0,0,85
1215,1300,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1362,2023-09-09,0,0,0,85
1216,1301,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1363,2023-09-10,0,0,0,85
1216,1301,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1363,2023-09-11,0,0,0,85
1217,1302,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1364,2023-09-12,0,0,0,85
1218,1303,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1365,2023-09-13,0,0,0,85
1218,1303,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1365,2023-09-14,0,0,0,85
1220,1306,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1368,2023-09-15,0,0,0,86
1220,1306,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1368,2023-09-16,0,0,0,86
1220,1306,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1368,2023-09-17,0,0,0,86
1222,1308,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1370,2023-09-18,0,0,0,86
1224,1310,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1372,2023-09-19,0,0,0,86
1224,1310,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1372,2023-09-20,0,0,0,86
1225,1311,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1373,2023-09-21,0,0,0,86
1227,1313,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1375,2023-09-22,0,0,0,86
1227,1313,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1375,2023-09-23,0,0,0,86
1227,1313,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1375,2023-09-24,0,0,0,86
1231,1317,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1379,2023-09-25,0,0,0,86
1233,1319,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1381,2023-09-26,0,0,0,86
1233,1319,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1381,2023-09-27,0,0,0,86
1236,1322,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1384,2023-09-28,0,0,0,86
1236,1324,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1386,2023-09-29,0,0,0,88
1238,1326,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1388,2023-09-30,0,0,0,88
1239,1327,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1389,2023-10-01,0,0,0,88
1241,1330,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1392,2023-10-02,0,0,0,89
1241,1330,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1392,2023-10-03,0,0,0,89
1243,1332,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1394,2023-10-04,0,0,0,89
1243,1332,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1394,2023-10-05,0,0,0,89
1247,1336,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1398,2023-10-06,0,0,0,89
1248,1337,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1399,2023-10-07,0,0,0,89
1250,1339,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1401,2023-10-08,0,0,0,89
1251,1340,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1402,2023-10-09,0,0,0,89
1255,1344,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1406,2023-10-10,0,0,0,89
1256,1346,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1408,2023-10-11,0,0,0,90
1257,1347,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1410,2023-10-12,0,0,0,90
1258,1348,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1411,2023-10-13,0,0,0,90
1259,1349,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1412,2023-10-14,0,0,0,90
1260,1350,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1413,2023-10-15,0,0,0,90
1288,1378,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1441,2023-10-16,0,0,0,90
1300,1391,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1454,2023-10-17,0,0,0,91
1312,1404,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1467,2023-10-18,0,0,0,92
1319,1411,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1474,2023-10-19,0,0,0,92
1321,1413,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1476,2023-10-20,0,0,0,92
1321,1413,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1476,2023-10-21,0,0,0,92
1325,1418,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1481,2023-10-22,0,0,0,93
1334,1427,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1491,2023-10-23,0,0,0,93
1336,1429,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1493,2023-10-24,0,0,0,93
1341,1434,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1498,2023-10-25,0,0,0,93
1341,1434,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1498,2023-10-26,0,0,0,93
1343,1436,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1500,2023-10-27,0,0,0,93
1343,1437,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1501,2023-10-28,0,0,0,94
1344,1439,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1502,2023-10-29,0,0,0,95
1346,1441,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1504,2023-10-30,0,0,0,95
1346,1442,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1505,2023-10-31,0,0,0,96
1345,1442,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1506,2023-11-01,0,0,0,97
1347,1444,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1508,2023-11-02,0,0,0,97
1350,1447,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1511,2023-11-03,0,0,0,97
1350,1447,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1511,2023-11-04,0,0,0,97
1351,1448,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1512,2023-11-05,0,0,0,97
1352,1449,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1513,2023-11-06,0,0,0,97
1355,1453,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1517,2023-11-07,0,0,0,98
1355,1453,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1517,2023-11-08,0,0,0,98
1355,1453,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1517,2023-11-09,0,0,0,98
1356,1454,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1518,2023-11-10,0,0,0,98
1356,1454,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1518,2023-11-11,0,0,0,98
1357,1455,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1519,2023-11-12,0,0,0,98
1359,1457,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1522,2023-11-13,0,0,0,98
1361,1461,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1526,2023-11-14,0,0,0,100
1365,1465,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1530,2023-11-15,0,0,0,100
1367,1467,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1532,2023-11-16,0,0,0,100
1367,1468,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1533,2023-11-17,0,0,0,101
1367,1468,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1533,2023-11-18,0,0,0,101
1369,1470,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1535,2023-11-19,0,0,0,101
1369,1470,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1535,2023-11-20,0,0,0,101
1374,1475,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1540,2023-11-21,0,0,0,101
1375,1476,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1541,2023-11-22,0,0,0,101
1378,1479,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1544,2023-11-23,0,0,0,101
1379,1480,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1545,2023-11-24,0,0,0,101
1379,1480,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1546,2023-11-25,0,0,0,101
1379,1480,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1546,2023-11-26,0,0,0,101
1380,1481,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1547,2023-11-27,0,0,0,101
1379,1480,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1547,2023-11-28,0,0,0,101
1382,1483,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1550,2023-11-29,0,0,0,101
1381,1483,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1550,2023-11-30,0,0,0,102
1382,1484,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1552,2023-12-01,0,0,0,102
1381,1483,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1552,2023-12-02,0,0,0,102
1382,1484,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1553,2023-12-03,0,0,0,102
1384,1486,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1555,2023-12-04,0,0,0,102
1384,1487,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1556,2023-12-05,0,0,0,103
1385,1488,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1557,2023-12-06,0,0,0,103
1388,1491,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1560,2023-12-07,0,0,0,103
1393,1497,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1566,2023-12-08,0,0,0,104
1395,1500,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1569,2023-12-09,0,0,0,105
1398,1503,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1572,2023-12-10,0,0,0,105
1399,1504,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1573,2023-12-11,0,0,0,105
1403,1508,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1577,2023-12-12,0,0,0,105
1406,1511,course-v1:ColumbiaX+CPC+1T2022,2024-04-18T091420,0,1580,2023-12-13,0,0,0,105
